area,perimetro,maior-eixo,menor-eixo,arredondamento,area-convexa,extensao
11529,420.455993652344,168.257461547852,88.4854965209961,0.850550472736359,11748,0.710088670253754
10030,414.38400268554705,181.60057067871102,70.75994873046879,0.920964658260345,10152,0.7718946933746341
11201,423.281005859375,175.04016113281298,83.4368362426758,0.879080951213837,11386,0.592645525932312
11718,449.343994140625,189.140670776367,80.1198196411133,0.9058497548103329,12133,0.630542397499085
13615,468.055999755859,192.827789306641,91.15475463867192,0.881209313869476,13855,0.583633422851563
15404,509.516998291016,217.297576904297,91.3975372314453,0.9072415232658391,15696,0.6337008476257321
14023,491.669006347656,211.15919494628898,85.5013656616211,0.9143546819686891,14262,0.539138793945313
14675,493.273010253906,206.79371643066398,91.5890655517578,0.8965706825256351,15039,0.5661651492118841
11749,455.256988525391,192.589996337891,78.04095458984379,0.914220035076141,12001,0.606650471687317
12288,437.82199096679705,179.187957763672,88.10448455810551,0.870771706104279,12498,0.802717506885529
11808,431.45700073242205,176.304580688477,85.558952331543,0.874352931976318,12006,0.618349373340607
10985,419.533996582031,171.95231628418,83.113883972168,0.8754248619079591,11253,0.58605420589447
13787,474.338012695312,194.694625854492,91.07733154296879,0.883836567401886,14075,0.6161787509918211
12532,454.066986083984,186.862594604492,87.0425262451172,0.884884595870972,12888,0.6307312846183779
11184,419.475006103516,172.621505737305,83.55088806152341,0.8750613331794742,11347,0.608653068542481
11525,433.781005859375,184.42333984375,80.1666259765625,0.900581061840057,11697,0.6127060055732729
12907,466.239990234375,194.469268798828,85.91094970703129,0.8971276879310609,13268,0.635405898094177
12776,457.471008300781,184.232864379883,89.6410369873047,0.8736450672149659,13089,0.743006706237793
10819,409.149993896484,164.46438598632798,84.92332458496091,0.8563697934150699,10988,0.718106985092163
11378,426.614013671875,179.39221191406298,81.9714736938477,0.889497518539429,11535,0.5968004465103149
11531,445.739013671875,187.977096557617,79.08082580566409,0.907202661037445,11918,0.60542893409729
12899,468.389007568359,201.048278808594,82.3874053955078,0.9121802449226379,13132,0.700499594211578
11422,425.128997802734,176.65686035156298,82.9521560668945,0.882897078990936,11608,0.650900363922119
11341,437.566009521484,181.90344238281298,80.5766906738281,0.896539390087128,11669,0.7662838101387021
11810,444.351989746094,187.80738830566398,80.4689102172852,0.9035583734512329,11977,0.573078393936157
10005,394.098999023437,161.262893676758,79.957145690918,0.868426084518433,10220,0.71875
12666,453.677001953125,191.36474609375,85.1359481811523,0.895586013793945,12866,0.6701587438583371
11026,425.010009765625,179.958770751953,79.05262756347659,0.8983492851257321,11185,0.558617889881134
11983,432.43899536132795,172.424942016602,89.3390350341797,0.8553001284599301,12238,0.700842201709747
14078,478.47000122070295,203.645462036133,88.56031036376949,0.9004908800125121,14280,0.7443950772285458
13806,494.03201293945295,212.38688659668,83.9306716918945,0.918604493141174,14247,0.533627092838287
11114,413.079010009766,170.099411010742,84.0069885253906,0.869535744190216,11293,0.7603995800018309
12700,452.42800903320295,185.61022949218798,88.2502975463867,0.879737198352814,12910,0.680746138095856
15929,513.940002441406,212.657516479492,96.9979934692383,0.889916718006134,16293,0.7258601188659671
10604,409.510986328125,172.302703857422,78.918830871582,0.8889396786689759,10755,0.5861802101135251
11827,455.221008300781,194.784454345703,78.43153381347659,0.915350496768951,12212,0.769986987113953
12817,460.552001953125,191.187881469727,86.31359100341801,0.892291605472565,13132,0.602330923080444
10015,402.17898559570295,160.386825561523,81.0769119262695,0.8628215789794921,10338,0.6946178674697879
12091,463.351013183594,203.594390869141,76.6541061401367,0.9264149665832521,12298,0.793060481548309
15290,519.3170166015619,221.429626464844,88.8773422241211,0.9159117937088009,15699,0.6615610718727111
16199,511.22799682617205,210.001647949219,99.41775512695308,0.8808399438858029,16637,0.738264501094818
12043,444.058013916016,179.917205810547,86.4832000732422,0.876894235610962,12364,0.69612717628479
14305,491.161010742188,207.871292114258,88.60971069335942,0.904595017433167,14633,0.5795251727104189
11670,434.085998535156,172.977340698242,87.95358276367192,0.861080408096314,12102,0.666476309299469
15231,525.5789794921881,229.74987792968702,85.0937881469727,0.928882002830505,15617,0.572895526885986
13925,478.29000854492205,196.574768066406,91.43114471435551,0.885246872901917,14323,0.662779629230499
13321,467.40798950195295,200.92028808593702,85.1377868652344,0.90578430891037,13543,0.5986966490745539
11329,414.617004394531,168.913497924805,86.1217575073242,0.860259056091309,11540,0.784122347831726
13002,448.114990234375,182.627868652344,91.4712142944336,0.865527629852295,13200,0.605814933776856
12876,445.763000488281,177.982818603516,93.84100341796879,0.849711716175079,13200,0.7299319505691529
11952,443.49099731445295,181.768264770508,85.3275146484375,0.8829695582389828,12224,0.590134799480438
10723,431.164001464844,182.325119018555,76.5187301635742,0.907670795917511,11059,0.781275033950806
11797,451.95999145507795,195.593658447266,77.4012069702148,0.918369233608246,11988,0.5701512694358829
13099,453.36599731445295,180.982635498047,93.6039657592773,0.8558654189109799,13377,0.62731671333313
9165,380.660003662109,156.670394897461,75.5400085449219,0.876083850860596,9366,0.6543624401092529
12599,450.204010009766,184.969146728516,87.2517242431641,0.8817539811134342,12818,0.7364391088485721
14482,489.317993164063,205.386306762695,90.8004302978516,0.8969678282737729,14781,0.568903207778931
16005,518.893005371094,221.215530395508,93.1329574584961,0.90705806016922,16343,0.551041483879089
10819,413.256988525391,165.161392211914,84.57161712646491,0.8589529991149899,11091,0.609521150588989
16418,534.989990234375,230.158584594727,91.7871780395508,0.9170380234718319,16736,0.6462761759758001
10451,419.69601440429705,174.233688354492,78.35890197753909,0.893162310123444,10722,0.586871087551117
12378,454.06201171875,195.472137451172,81.2899627685547,0.909426510334015,12570,0.556564748287201
14974,498.625,210.92395019531202,90.9039993286133,0.902361512184143,15212,0.640900552272797
13980,479.179992675781,206.329040527344,87.0367202758789,0.906672835350037,14137,0.8610495328903199
12387,442.26998901367205,177.719635009766,90.9715042114258,0.8590556979179379,12754,0.585065186023712
14115,486.27200317382795,207.55104064941398,87.7810897827149,0.9061589241027829,14422,0.600817263126373
9516,386.82101440429705,155.524490356445,79.2283554077148,0.8605139255523678,9753,0.6988836526870731
12362,448.111999511719,181.0390625,88.5260772705078,0.872290074825287,12720,0.632780492305756
13029,460.4169921875,184.947891235352,91.3319625854492,0.8695610761642459,13410,0.761573553085327
13132,480.01901245117205,199.2529296875,85.4197158813477,0.9034469127655029,13594,0.580907702445984
10763,411.28298950195295,168.57058715820298,81.7990188598633,0.8743749856948849,10963,0.7673059105873109
9732,395.62399291992205,166.251052856445,75.5727767944336,0.890710890293121,9887,0.5865477323532099
13235,465.816009521484,193.545623779297,88.6394424438477,0.8889640569686891,13629,0.56547749042511
11540,427.319000244141,174.082809448242,85.4178695678711,0.871343374252319,11829,0.745189189910889
11332,427.32400512695295,175.540557861328,83.6084518432617,0.879287481307983,11563,0.595418214797974
11441,415.858001708984,170.486770629883,85.756591796875,0.864280462265015,11628,0.6810119152069088
11491,440.468994140625,183.995330810547,80.8708724975586,0.898229479789734,11819,0.664988398551941
12164,435.085998535156,177.585800170898,88.19933319091801,0.8679465651512149,12354,0.710223615169525
15144,505.912994384766,212.36888122558602,92.02203369140621,0.90124386548996,15609,0.609514594078064
11102,423.593994140625,173.86256408691398,82.35933685302741,0.88068425655365,11332,0.5915387868881229
11725,427.140014648438,174.794021606445,86.76219940185551,0.868112087249756,11954,0.634263753890991
11217,424.08499145507795,168.65383911132798,86.4829254150391,0.85851788520813,11546,0.771882712841034
12349,467.66500854492205,202.687805175781,78.6749801635742,0.9215926527976991,12572,0.548162281513214
10510,416.710998535156,174.78028869628898,77.30442810058591,0.896869659423828,10691,0.588334083557129
12708,437.454010009766,174.358123779297,93.84774780273442,0.842787086963654,12893,0.643443048000336
13902,479.231994628906,201.114883422852,89.1285934448242,0.8964363336563109,14202,0.698698282241821
13927,479.35501098632795,202.79362487793,88.48321533203121,0.8997908234596249,14264,0.77085292339325
14586,489.544006347656,206.598693847656,91.26046752929692,0.8971489071846009,14897,0.795571088790894
12318,442.587005615234,189.56443786621102,83.2039260864258,0.898525357246399,12495,0.651746034622192
11090,416.014007568359,174.90943908691398,81.36546325683591,0.8852128386497501,11277,0.741706788539887
16037,523.914001464844,223.0234375,92.5474395751953,0.909836292266846,16404,0.801048934459686
13467,473.30099487304705,203.081924438477,84.99755859375,0.9081991910934449,13753,0.7739655375480649
12163,435.497985839844,178.539154052734,87.8141021728516,0.8706811666488651,12443,0.7854191064834599
17425,541.802978515625,232.057556152344,96.44174194335942,0.9095501899719242,17758,0.7039550542831421
13491,475.34500122070295,198.66233825683602,87.6508331298828,0.897406280040741,13812,0.698834478855133
13699,480.72900390625,197.970916748047,89.9490737915039,0.890820741653442,14178,0.672046720981598
13680,473.085998535156,194.940383911133,91.2250518798828,0.883747637271881,14077,0.7794871926307679
10344,406.18899536132795,169.366653442383,78.96368408203129,0.8846639394760129,10533,0.7174365520477299
16022,524.872985839844,221.527053833008,93.63528442382808,0.906278491020203,16545,0.542236387729645
14362,504.576995849609,211.293060302734,88.26586151123051,0.9085659980773929,14724,0.541860044002533
13181,470.389007568359,199.472076416016,84.90553283691409,0.904887318611145,13429,0.7343584895133969
11504,432.444000244141,175.785079956055,84.9590301513672,0.8754482269287109,11861,0.588018834590912
11300,415.472991943359,166.07296752929702,87.74008178710942,0.849043846130371,11579,0.612632155418396
10685,416.71701049804705,173.275146484375,79.70606994628909,0.887920379638672,10871,0.7066798806190491
10780,410.85501098632795,162.427734375,86.18075561523442,0.8476354479789731,11047,0.6670792102813721
13333,467.024993896484,196.79699707031298,87.2731094360352,0.896290361881256,13589,0.694427073001862
12991,472.829010009766,196.896835327148,85.4954299926758,0.9008095860481259,13380,0.736451268196106
10885,434.273010253906,191.09132385253898,73.5486068725586,0.9229636192321781,11024,0.799897134304047
9441,384.339996337891,164.226379394531,73.3751678466797,0.8946374654769901,9566,0.7245030999183659
13263,480.191009521484,205.575866699219,83.1374435424805,0.914576709270477,13517,0.680572688579559
11022,417.25900268554705,168.611251831055,84.6778793334961,0.864746987819672,11259,0.607272744178772
14172,500.42898559570295,218.571563720703,83.36390686035159,0.9244087338447571,14399,0.6088151931762701
14498,496.549987792969,200.710266113281,93.5765380859375,0.884665131568909,15053,0.6530630588531489
14458,475.044006347656,196.986114501953,93.9998931884766,0.878799915313721,14669,0.601890027523041
12287,444.174987792969,181.921051025391,87.7391815185547,0.876010179519653,12508,0.6537377238273621
11111,419.929992675781,175.137145996094,81.1183853149414,0.8862690925598141,11278,0.588319361209869
11585,428.372985839844,171.56198120117202,87.44052124023442,0.860368192195892,11939,0.6089035868644711
11355,428.992004394531,172.28126525878898,85.36949157714841,0.8685942888259891,11690,0.6142486333847049
11940,423.674987792969,168.634017944336,91.36426544189449,0.8405137062072751,12191,0.663997352123261
13138,470.41500854492205,203.862823486328,82.9842147827148,0.91340184211731,13361,0.810987651348114
16519,533.218017578125,224.20227050781298,95.21685791015621,0.9053379893302921,17041,0.7407623529434201
11819,434.033996582031,176.372116088867,86.8189468383789,0.870454549789429,12193,0.7718782424926759
12820,467.35299682617205,197.33740234375,83.9720687866211,0.904946506023407,13104,0.5568344593048101
12347,452.29000854492205,186.896041870117,85.2298965454102,0.8899652361869809,12659,0.605245113372803
15420,503.45999145507795,206.056549072266,96.4172821044922,0.883772611618042,15800,0.584622383117676
11232,427.429992675781,180.437194824219,80.5656051635742,0.8947825431823729,11424,0.598784506320953
11097,422.368011474609,172.163711547852,83.6270294189453,0.8741026520729069,11393,0.612417221069336
11454,419.31298828125,174.176315307617,84.3767395019531,0.874828398227692,11604,0.822136104106903
12630,444.058990478516,180.084884643555,90.3501129150391,0.8650367856025699,12855,0.677611470222473
12081,431.52099609375,173.52229309082,89.55706787109371,0.856520652770996,12315,0.780426383018494
12193,433.95700073242205,170.47277832031298,92.6531753540039,0.83940452337265,12558,0.624673366546631
11783,429.39498901367205,172.837005615234,88.3060531616211,0.859627664089203,12031,0.7339146733284
15071,494.135009765625,200.594833374023,97.3932876586914,0.874224245548248,15575,0.689212083816528
11012,428.236999511719,176.378967285156,80.6974716186523,0.889197647571564,11325,0.7587157487869259
11908,430.703002929688,174.373001098633,88.1085052490234,0.862951040267944,12162,0.688323676586151
11119,415.023986816406,171.281509399414,83.1796188354492,0.8741638660430909,11346,0.6323361992836
11277,417.976989746094,166.912979125977,87.66714477539058,0.8509624004364009,11597,0.64260071516037
12837,464.768005371094,194.300720214844,85.3318405151367,0.8984019756317142,13053,0.584270179271698
12377,465.046997070313,197.081405639648,81.92232513427741,0.9095120429992679,12669,0.6296805143356321
12324,465.669006347656,198.52171325683602,80.2165145874023,0.914728403091431,12557,0.6416744589805601
12729,458.385986328125,184.999588012695,88.83807373046871,0.877155244350433,13085,0.6021286845207211
14013,458.911010742188,181.95149230957,99.4437637329102,0.837433040142059,14323,0.7943877577781681
11953,443.518005371094,183.425735473633,84.5471725463867,0.887434363365173,12283,0.570712387561798
15583,504.183013916016,207.846832275391,96.9117584228516,0.8846449851989749,15906,0.685388803482056
13444,474.59298706054705,197.95042419433602,87.63919067382808,0.8966534733772281,13881,0.65660560131073
12437,434.671997070313,174.96618652343798,91.87350463867192,0.851044893264771,12670,0.7286308407783509
10765,413.677001953125,164.795028686523,84.7912063598633,0.8574752211570741,11127,0.6087079644203189
11772,436.596008300781,181.49266052246102,83.7327194213867,0.8872151374816891,11984,0.5720116496086121
12879,469.132995605469,200.795501708984,82.0430908203125,0.9127178788185121,13132,0.7691251039505009
15147,511.294006347656,216.09928894043,90.9463882446289,0.9071280956268309,15637,0.534851670265198
12684,461.358001708984,198.202117919922,81.8942794799805,0.910646796226501,12912,0.547101438045502
10598,411.47900390625,162.202285766602,85.2214050292969,0.8508540987968449,10936,0.593526005744934
8848,369.778015136719,150.278762817383,76.5094451904297,0.860697448253632,9009,0.635814905166626
13722,482.34298706054705,202.278182983398,87.7538909912109,0.900995850563049,14189,0.6056673526763922
12408,437.014007568359,179.741165161133,88.8296051025391,0.8693434000015259,12598,0.636928260326386
13880,479.635986328125,203.022567749023,87.3761978149414,0.902649343013763,14160,0.7682514786720279
13637,482.510986328125,205.198944091797,85.4242248535156,0.909227550029755,13952,0.556612253189087
13731,489.058013916016,212.435455322266,82.9146728515625,0.920685529708862,14014,0.5917259454727171
11626,433.23800659179705,178.079238891602,84.56312561035159,0.880060076713562,11972,0.589673340320587
15552,492.981994628906,198.206268310547,101.644012451172,0.8584965467453,15936,0.627451002597809
13809,489.02200317382795,213.825546264648,82.49403381347659,0.9225821495056149,14070,0.8057532906532291
9592,385.778015136719,157.767959594727,78.3910903930664,0.867821633815765,9760,0.788426756858826
12962,456.713989257813,185.999099731445,90.16757202148442,0.8746393322944641,13224,0.60837322473526
14483,512.721008300781,215.768157958984,86.2791213989258,0.9165720343589779,14912,0.532287120819092
13193,469.41500854492205,201.604568481445,83.729736328125,0.909676909446716,13535,0.7359290719032291
11746,431.826995849609,174.58006286621102,87.3489608764649,0.865830421447754,12096,0.718849420547485
11926,435.753997802734,173.269592285156,89.6329116821289,0.855802178382874,12308,0.753189325332642
12225,444.148986816406,190.220611572266,82.50628662109371,0.901038110256195,12408,0.798549890518189
10798,412.013000488281,169.991134643555,81.7766342163086,0.876685440540314,11000,0.6488403081893921
12093,432.828002929687,176.8203125,88.0972671508789,0.8670446276664731,12351,0.70513117313385
10781,414.954986572266,169.736175537109,82.2410430908203,0.8747786283493041,11069,0.6993383765220639
13493,480.528991699219,205.573059082031,84.6837539672852,0.911211013793945,13843,0.79689347743988
15161,498.79098510742205,208.252044677734,93.86026000976558,0.892672896385193,15541,0.640569567680359
11100,416.356994628906,160.558120727539,90.1011734008789,0.8276972770690921,11456,0.636249005794525
12939,469.48098754882795,202.043319702148,83.098991394043,0.911503255367279,13165,0.657703459262848
10600,414.86599731445295,174.650543212891,78.2321090698242,0.894066095352173,10800,0.602820754051209
11119,419.72799682617205,174.08106994628898,82.1559066772461,0.8816304206848141,11314,0.7695874571800229
12061,432.68899536132795,174.202789306641,90.0654296875,0.855976402759552,12378,0.628013551235199
12467,467.205993652344,199.80615234375,80.19140625,0.9159265160560609,12900,0.7870580554008481
10604,425.92599487304705,179.151184082031,76.351692199707,0.904635667800903,10830,0.574898362159729
12754,450.723999023438,186.26734924316398,88.7173004150391,0.879288196563721,13063,0.801634192466736
11295,417.337005615234,174.019943237305,83.1422348022461,0.878482699394226,11476,0.7685765027999879
10296,415.75100708007795,172.332870483398,77.0607452392578,0.89445286989212,10514,0.610893547534943
16079,522.758972167969,223.405914306641,92.64324951171879,0.909964680671692,16392,0.641722559928894
10803,411.309997558594,165.223129272461,84.7822036743164,0.858306348323822,11098,0.643073976039887
11611,431.273010253906,178.513946533203,84.1125183105469,0.8820361495018009,11775,0.6919134855270389
11850,440.864990234375,178.62243652343798,86.1668701171875,0.8759528994560241,12201,0.783730149269104
12311,441.406005859375,174.582824707031,90.74132537841801,0.854311764240265,12538,0.619265615940094
9798,416.66799926757795,182.425186157227,69.4062652587891,0.924795627593994,9994,0.586706578731537
10918,422.489013671875,176.804901123047,79.60382080078121,0.8929098844528199,11118,0.7988585829734799
14601,505.24899291992205,215.934387207031,86.7587203979492,0.915735006332397,14991,0.6685439348220831
16226,524.205017089844,216.873260498047,96.65367889404301,0.895197868347168,16748,0.6486248970031739
13683,492.975006103516,213.90919494628898,83.1207046508789,0.9214152693748471,14070,0.76126629114151
15569,528.789001464844,221.576843261719,90.9823837280274,0.911809623241425,16286,0.565692901611328
11753,425.385986328125,176.008209228516,85.7570419311523,0.873271942138672,11919,0.655566692352295
11592,436.399993896484,178.135940551758,83.7219924926758,0.8826720714569091,11844,0.7235954999923709
12780,437.028991699219,175.11682128906298,93.66058349609379,0.8449493646621701,12940,0.706311464309692
12482,448.539001464844,185.090042114258,87.2516098022461,0.881919026374817,12744,0.592687547206879
13516,483.68899536132795,207.531921386719,83.68568420410159,0.9150931835174559,13746,0.7008556127548221
10921,425.01199340820295,175.638320922852,80.6068801879883,0.8884689211845401,11271,0.770440936088562
11870,432.298004150391,177.364822387695,86.7665863037109,0.8721725344657901,12143,0.770829260349274
14850,500.298004150391,213.07789611816398,89.3513031005859,0.907830953598022,15124,0.5802140831947329
11191,431.057006835938,184.311676025391,78.07806396484379,0.90584009885788,11358,0.785884857177734
11748,446.695007324219,190.213317871094,79.8895568847656,0.907524228096008,11926,0.80976015329361
13064,469.835998535156,199.559982299805,84.364616394043,0.906244874000549,13382,0.656416416168213
12720,472.234008789063,201.64085388183602,82.2284164428711,0.9130728840827941,13352,0.745079636573792
10101,405.51199340820295,168.017471313477,77.9059524536133,0.886003971099854,10384,0.618782162666321
11088,421.15701293945295,169.420944213867,85.37567138671879,0.8637466430664059,11373,0.75413179397583
12487,437.121002197266,174.211227416992,92.4195709228516,0.847683072090149,12808,0.6954608559608461
16679,528.552001953125,222.779586791992,96.6400680541992,0.901012897491455,17006,0.56917142868042
15269,519.7659912109381,222.41955566406202,88.28182983398442,0.917855024337769,15620,0.565748989582062
11690,432.51901245117205,183.02662658691398,82.30772399902341,0.89317786693573,11846,0.578913509845734
15115,492.015991210937,200.45362854003898,97.0486068725586,0.8749878406524659,15411,0.72382915019989
12671,448.119995117188,181.49382019043,90.3511123657227,0.8672808408737179,12949,0.7406476736068729
14786,505.389007568359,214.21838378906202,89.4265670776367,0.908697545528412,15177,0.7341609001159671
12339,435.93701171875,173.027420043945,92.2898635864258,0.8458738923072819,12646,0.737493276596069
10956,422.171997070313,178.351867675781,79.1571426391602,0.8961131572723392,11131,0.5731324553489691
9801,391.964996337891,162.89904785156298,76.9716491699219,0.881324589252472,9964,0.664744973182678
8992,377.33200073242205,158.278915405273,73.0554504394531,0.8871082067489621,9105,0.594512403011322
12752,453.494995117188,185.510848999023,89.1917037963867,0.876835942268372,13105,0.6831672787666321
11322,415.485992431641,165.348342895508,88.3961868286133,0.845101535320282,11545,0.650689661502838
9585,397.72000122070295,163.853118896484,75.4080581665039,0.887806236743927,9759,0.7263014316558841
15700,505.30300903320295,209.988418579102,96.19488525390629,0.88890266418457,16040,0.590070307254791
15196,498.14498901367205,212.243759155273,91.67678833007808,0.9019018411636349,15427,0.71275794506073
12357,447.390991210937,186.28785705566398,85.0143051147461,0.889795303344727,12602,0.7636262774467472
12540,456.201995849609,185.98069763183602,87.51024627685551,0.8823818564414979,12854,0.590062141418457
11432,424.177001953125,170.664642333984,86.8654251098633,0.8607764840126041,11702,0.66019868850708
11860,427.026000976563,174.990432739258,87.09915161132808,0.867328226566315,12064,0.612287044525147
16182,509.921997070313,211.16502380371102,98.31332397460942,0.885008037090302,16522,0.7481275796890259
12289,444.554992675781,186.35285949707,84.8592987060547,0.890302836894989,12448,0.767678678035736
11280,420.101013183594,170.670364379883,85.4973678588867,0.8654760718345641,11582,0.6431748270988461
13043,442.497985839844,173.803634643555,96.697509765625,0.8309409022331241,13278,0.647648811340332
10858,412.21701049804705,166.962326049805,84.0657501220703,0.863994479179382,11171,0.792901992797852
9749,398.682006835937,162.88122558593798,77.1967239379883,0.8805544972419742,9941,0.5991273522377011
10770,405.503997802734,158.728820800781,87.6126327514649,0.833867788314819,11097,0.666048228740692
14159,489.43600463867205,209.131317138672,87.11465454101558,0.909110605716705,14410,0.547948896884918
10536,397.49899291992205,160.967910766602,83.6986846923828,0.854183793067932,10711,0.675384640693665
10842,415.658996582031,169.43460083007798,82.63616943359379,0.8730016946792599,11153,0.733062863349915
12225,436.484008789062,172.72521972656298,91.4732818603516,0.848254680633545,12537,0.646107494831085
17313,531.9840087890631,225.534591674805,98.4435043334961,0.899709284305573,17582,0.569881498813629
15636,504.182006835937,212.13624572753898,94.4893112182617,0.895322680473328,15927,0.744997143745422
11363,423.265991210937,175.874160766602,83.8426284790039,0.8790555000305179,11548,0.791350364685059
12900,442.68600463867205,181.080261230469,91.6120758056641,0.862580537796021,13112,0.7875458002090451
12770,458.302001953125,196.632781982422,83.1952819824219,0.906083106994629,12949,0.602870345115662
14479,475.924987792969,200.551940917969,92.1780624389649,0.88811469078064,14696,0.711428880691528
15594,515.6610107421869,216.534271240234,93.2799835205078,0.9024540185928349,16029,0.6666666865348821
12315,444.622985839844,183.175186157227,86.46495819091801,0.881580233573914,12523,0.61116623878479
11700,436.92898559570295,179.574844360352,83.9839553833008,0.883896708488464,11980,0.738543093204498
13434,455.822998046875,184.170333862305,93.3828506469727,0.861918985843658,13686,0.635838687419891
11659,442.338012695313,186.149963378906,81.0451736450195,0.900248825550079,11974,0.6890661716461178
12317,442.809997558594,179.33532714843798,88.7638473510742,0.868915677070618,12589,0.66060608625412
12792,443.726989746094,179.130264282227,92.1903915405273,0.857397019863129,13044,0.7941888570785519
11881,429.802001953125,173.525039672852,88.3355560302734,0.860727965831757,12215,0.646796226501465
14816,496.316009521484,206.657424926758,92.1741256713867,0.895021140575409,15194,0.5814985036849979
14317,499.110992431641,206.77941894531202,89.8253402709961,0.9007192254066471,14815,0.804235458374023
12736,447.869995117188,182.771179199219,89.6817092895508,0.8713412880897521,12964,0.752718687057495
13050,467.52200317382795,194.898849487305,86.94762420654301,0.894974827766418,13389,0.619775831699371
12041,427.29000854492205,174.145446777344,88.9172592163086,0.8598231673240658,12291,0.6346721649169921
15375,494.316009521484,204.470733642578,96.9816055297852,0.880360305309296,15631,0.739182710647583
14887,493.045013427734,199.16491699218798,96.6937026977539,0.874239087104797,15347,0.617128908634186
14897,491.184997558594,205.71984863281202,92.8756942749024,0.8922879099845891,15137,0.5944533348083499
11593,442.670013427734,189.767440795898,78.483757019043,0.910468399524689,11806,0.630671322345734
14057,483.48001098632795,201.574813842773,89.90643310546879,0.8950228691101071,14388,0.5672720074653629
11860,429.79299926757795,178.213577270508,85.3059463500977,0.8779935240745541,12032,0.700572967529297
11718,439.204010009766,182.264587402344,82.5956039428711,0.891427576541901,11967,0.648837208747864
15050,502.591003417969,206.386581420898,93.80850219726558,0.8907324075698849,15464,0.591216206550598
10318,413.210998535156,173.16096496582,76.9155654907227,0.89593493938446,10614,0.6819563508033749
13651,502.079986572266,222.07356262207,79.33726501464841,0.934006214141846,14034,0.7926489114761349
13837,483.593994140625,204.310928344727,87.2892532348633,0.904139518737793,14139,0.5694238543510439
12693,448.15798950195295,180.089599609375,91.8233184814453,0.86024808883667,13035,0.593408107757568
12587,461.781005859375,193.99494934082,83.73388671875,0.9020511507987979,12910,0.6695212721824649
10943,411.385986328125,171.017929077148,82.0599594116211,0.8773601055145259,11155,0.624778747558594
13621,473.898986816406,198.84587097168,88.4286880493164,0.895674765110016,13989,0.6084606647491461
12491,457.140991210938,194.875457763672,82.4910888671875,0.9059888124465941,12721,0.770478665828705
13388,466.462005615234,191.9375,90.3668060302734,0.882232666015625,13644,0.753998637199402
